File,Sent_ID,Sentence,Length,Category,Average Dependency,sub ID,subject,sub_subset_words,sub_subset_length,sub_subset_char_length,sub_direction,obl ID,obl,obl_subset_words,obl_subset_length,obl_subset_char_length,obl_direction
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,333,लालू ने कहा कि जयललिता और उमा भारती के खिलाफ भी आरोप हैं लेकिन वे अपने पदों पर बनी हैं ।,21,s_obl_v,3.210526315789474,15,वे,['वे'],1,2,No Direction,17,पदों,"['अपने', 'पदों पर']",2,10,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,341,उन्होंने कहा कि उपग्रह के चित्रों से भी यह पता चला है कि पाकिस्तानी सेना ने इस चौकी पर अपना कब्जा जमाया हुआ है ।,25,s_obl_v,3.260869565217391,15,सेना,"['पाकिस्तानी', 'सेना ने']",2,16,Both,18,चौकी,"['इस', 'चौकी पर']",2,8,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,343,अपने पति राबर्ट वढेरा के साथ रिट्रीट पहुंची प्रियंका बचपन की यादों में खो गई ।,16,s_obl_v,1.7857142857142858,9,प्रियंका,"['प्रियंका', 'पहुंची', 'पति', 'अपने', 'राबर्ट', 'वढेरा के', 'वढेरा साथ', 'रिट्रीट']",8,49,RL,12,यादों,"['बचपन की', 'यादों में']",2,14,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,347,यहां राष्ट्रपति व प्रधानमंत्री गर्मियों की छुट्टियां बिताने आते रहे हैं ।,12,obl_sv,2.6,2,राष्ट्रपति,"['राष्ट्रपति', 'प्रधानमंत्री', 'व']",3,23,LR,1,यहां,['यहां'],1,4,No Direction
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,351,पता चला है कि प्रियंका देवदार के घने जंगलों के बीच फैले खूबसूरत रिट्रीट भवन परिसर में टहलीं ।,19,s_obl_v,3.9411764705882355,5,प्रियंका,['प्रियंका'],1,8,No Direction,16,परिसर,"['फैले', 'देवदार के', 'घने', 'जंगलों के', 'जंगलों बीच', 'रिट्रीट', 'खूबसूरत', 'भवन', 'परिसर में']",9,57,RL
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,356,इस हेलीपैड पर प्रियंका के पिता उड़ान भी भर चुके हैं ।,12,obl_sv,2.2,6,पिता,"['पिता', 'प्रियंका के']",2,14,RL,2,हेलीपैड,"['इस', 'हेलीपैड पर']",2,11,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,358,इसके बाद वह कहीं घूमने नहीं निकलीं ।,8,obl_sv,2.5,3,वह,['वह'],1,2,No Direction,1,इसके,['इसके बाद'],1,7,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,363,प्रियंका के लौट जाने से मीडिया कर्मियों में खासी मायूसी है ।,12,obl_sv,2.2,10,मायूसी,"['मायूसी', 'खासी']",2,10,RL,7,कर्मियों,"['मीडिया', 'कर्मियों में']",2,17,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,364,उनके भरसक प्रयासों के बावजूद प्रियंका से मुलाकात करने की हसरतें पूरी नहीं हो पाई ।,16,obl_sv,2.2857142857142856,11,हसरतें,"['हसरतें', 'करने', 'प्रियंका से', 'मुलाकात', 'की']",5,29,RL,3,प्रयासों,"['उनके', 'भरसक', 'प्रयासों के', 'प्रयासों बावजूद']",4,32,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,370,ताजा हिमपात होने से घाटी के तापमान में गिरावट आने के कारण लोगों ने गर्म वस्त्र पहनने शुरू कर दिए ।,21,obl_sv,2.263157894736842,9,गिरावट,['गिरावट'],1,6,No Direction,7,तापमान,"['घाटी के', 'तापमान में']",2,15,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,372,वहीं स्थानीय लोगों के लिए यह बारिश वरदान से कम नहीं मानी जा रही है क्योंकि सेब की अच्छी फसल के लिए समय - समय पर बारिश का होना जरूरी माना जाता है ।,33,obl_sv,3.6129032258064515,27,बारिश,['बारिश का'],1,7,LR,23,समय,"['सेब की', 'समय', 'समय पर']",3,13,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,385,यह समिति शंकराचार्य के निर्देश में कार्यो का निष्पादन करेगी ।,11,s_obl_v,2.4444444444444446,2,समिति,"['समिति', 'यह']",2,7,RL,5,निर्देश,"['शंकराचार्य के', 'निर्देश में']",2,22,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,393,यह समाधान प्रस्ताव ३० सितंबर २००४ तक तैयार हो जाने की उम्मीद है ।,14,s_obl_v,2.0,3,प्रस्ताव,"['प्रस्ताव', 'यह', 'समाधान']",3,16,RL,6,२००४,"['३०', 'सितंबर', '२००४ तक']",3,14,RL
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,397,वह बताते हैं कि समिति शंकराचार्य जी के प्रति उत्तरदायी होगी ।,12,s_obl_v,3.6,5,समिति,['समिति'],1,5,No Direction,6,शंकराचार्य,"['जी', 'शंकराचार्य के', 'शंकराचार्य प्रति']",3,29,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,415,वहीं कम से कम 10 फीसदी औद्योगिक विकास दर को हासिल करने के लिए प्रत्यक्ष विदेशी निवेश (एफडीआई) व्यवस्था उदार बनाए जाने की संभावना है ।,26,obl_sv,3.125,26,संभावना,"['संभावना', 'बनाए', 'व्यवस्था', 'निवेश', 'प्रत्यक्ष', 'विदेशी', 'एफडीआई', 'उदार', 'जाने', 'की']",10,55,RL,1,वहीं,['वहीं'],1,4,No Direction
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,416,सूत्रों ने बताया कि वैश्विक स्तर पर ब्याज दरों में उछाल आने तथा पिछले कुछ हफ्तों में मुद्रास्फीती बढ़ने के मद्देनजर बजट में लघु बचत दरों को 8 - 8.5 फीसदी ही रखे जाने की उम्मीद है ।,37,obl_sv,4.6571428571428575,36,उम्मीद,"['उम्मीद', 'रखे', 'बजट में', 'लघु', 'बचत', 'दरों को', 'फीसदी', '8.5', '8', 'ही', 'जाने', 'की']",12,44,RL,12,आने,"['आने', 'वैश्विक', 'स्तर पर', 'ब्याज', 'दरों में', 'उछाल', 'बढ़ने', 'तथा', 'पिछले', 'कुछ', 'हफ्तों में', 'मुद्रास्फीती', 'के', 'मद्देनजर']",14,79,RL
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,420,इसके अलावा टेक्सटाइल क्षेत्र को भी कुछ टैक्स राहत मिल सकती है ।,13,obl_sv,2.4545454545454546,9,राहत,"['राहत', 'कुछ', 'टैक्स']",3,12,RL,1,इसके,['इसके अलावा'],1,9,LR
