File,Sent_ID,Sentence,Length,Category,Average Dependency
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,671,मतलब वो लिख नहीं पाते हैं अभी ।,8,sv_obl,2.1666666666666665
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,674,वैसे मतलब फ़िर अब उन को घर वर का भी वो दिक्कत होगी ।,14,obl_sv,5.333333333333333
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,680,घर पहले ही बन गया था ।,7,s_obl_v,1.8
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,684,वो बाद में हुई ये प्रॉब्लम ।,7,obl_vs,1.8
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,686,मतलब अभी लोन तो चल रहा होगा ना ।,9,obl_sv,2.2857142857142856
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,703,पर वो कम्पाउंड और उस सब में बहुत बढ़ जाता है बर्डन ।,13,obl_vs,3.4545454545454546
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,707,इंस्टॉलमेंट जो है उस का 3000 से ऊपर पड़ जाता है ।,12,s_obl_v,2.4
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,725,वहाँ यून्यन मैनेजर्ज़ हैं ना उधर जो रहते हैं ।,10,obl_sv,1.875
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,748,तब स्कूल में ही थे जब वर्मा जी जॉइन किया था तो ।,13,obl_sv,2.5454545454545454
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,749,वर्मा जी ने जब जॉइन किया था ।,8,s_obl_v,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,750,87 में किया था ना उन्होंने जॉइन ।,8,obl_vs,2.1666666666666665
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,758,तब 8 साल हो गए ।,6,obl_sv,1.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,764,पर हमें पता ही नहीं लगा 93 में ।,9,sv_obl,2.2857142857142856
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,769,कि वो कॉलेज में पहुँच गए थे ।,8,s_obl_v,2.1666666666666665
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,771,लेकिन मतलब उन का वो उस में नहीं जा पाए ना किसी ।,13,s_obl_v,3.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,773,मतलब इंजीनियरिंग या मेडिकल की लाइन में नहीं जा पाए ना वो लोग ।,14,obl_vs,2.5833333333333335
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,793,उन के साथ काफ़ी प्रॉब्लम रही ।,7,obl_sv,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,840,किसी दिन स्टैक ओवरफ़्लो आ जाए ।,7,obl_sv,1.4
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,850,वैसे वो कह रहे थे ।,6,obl_sv,1.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,855,तो इसलिए जितने मैक्सिमम पॉसिबल तरह के लोन हो सकें वो सब ले लो ।,15,obl_sv,2.6153846153846154
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,865,अच्छा वो उस सेन्स में कह रहे हैं ।,9,s_obl_v,2.2857142857142856
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,868,मैं [incomprehensible] कि वो वैसे कह रहा है ।,9,s_obl_v,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,885,अभी तुम लोग जागे हुए हो इसलिए जागी ।,9,obl_sv,1.7142857142857142
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,888,जब तक हम नहीं सो जाएँगे ।,7,obl_sv,1.8
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,893,पार्टी में तो काफ़ी लोग गए होंगे ।,8,obl_sv,1.8333333333333333
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,906,जिन के पास और कुछ नहीं है करने को वो चले गए वहाँ ।,14,sv_obl,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,909,दास पता नहीं क्यों नहीं गया ।,7,s_obl_v,2.6
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,921,म्म नहीं वो निकल ही जाती है कहीं ना कहीं से ।,12,sv_obl,2.2
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,965,10 मिनट रह गए हैं 12 बजने में ।,9,sv_obl,1.5714285714285714
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,970,अच्छा यहाँ क्रैकर्ज़ वगैरह बजते हैं या नहीं ।,9,obl_sv,2.142857142857143
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,975,लेकिन यहाँ आवाज नहीं आएगी ना ।,7,obl_sv,2.2
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,987,वो खुद करते हैं वहाँ पे ।,7,sv_obl,1.4
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,40,दोनों सेनाओं के बीच में भगवान श्री कृष्ण जो है अर्जुन का रथ ले कर के गए ।,18,obl_sv,2.9375
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,99,फिर उस के बाद कौनसा काण्ड आता है ।,9,obl_sv,2.4285714285714284
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,104,भगवान की शादी भी उसी काण्ड में हुई है ।,10,s_obl_v,1.75
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,133,उस के बाद कौनसा काण्ड आता है ।,8,obl_sv,1.8333333333333333
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,136,ये वार्तालाप तकरीबन आधा घंटे तक चलेगा ।,8,s_obl_v,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,138,अभी कितना टाइम हुआ है ।,6,obl_sv,1.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,159,हनुमान जी और सुग्रीव मतलब जो है भगवान के साथ होते हैं और सारी वानर सेना उन के साथ हो जाती है ।,23,s_obl_v,3.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,159,हनुमान जी और सुग्रीव मतलब जो है भगवान के साथ होते हैं और सारी वानर सेना उन के साथ हो जाती है ।,23,s_obl_v,3.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,168,उन के साथ वानर सेना के मुख जो हैं बड़े बड़े वीर वो भी जाते हैं ।,17,obl_sv,3.066666666666667
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,208,अभी बच्चे सो के उठे हैं ।,7,obl_sv,2.2
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,256,दिव्या अभी खायेगी ।,4,s_obl_v,1.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,257,दिव्या अभी खायेगी ।,4,s_obl_v,1.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,265,मैं काम से बोल रहा हूँ ।,7,s_obl_v,1.8
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,300,और आप कहाँ तक पढ़ी हैं ।,7,s_obl_v,2.2
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,301,मैं ने 10 तक पढ़ी हूँ ।,7,s_obl_v,1.8
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,367,वो किस चीज़ का बना हुआ है ।,8,s_obl_v,1.8333333333333333
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,375,उस में 2 वो बनी हुई है ना कब्रें ।,10,obl_vs,2.125
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,447,अभी कितना टाइम हो गया ।,6,obl_sv,1.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,448,हम लोग बातचीत कितने समय से कर रहे हैं ।,10,s_obl_v,2.125
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,452,हम लोग आधे घंटे तक बातचीत कर सकते हैं ।,10,s_obl_v,1.875
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,460,उस टाइम 15 मिनट रहते थे ।,7,obl_sv,1.4
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,462,तो हम लोग उस से पहले से बातचीत कर रहे हैं ।,12,s_obl_v,3.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,469,मैं ने हिसार से किया ।,6,s_obl_v,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,582,मेरे ख्याल में हमें 20 मिनट से अधिक हो गए हैं बातचीत करते हुए ।,15,obl_sv,2.1538461538461537
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,28,अगर इन का टाइम अभी भी बाकी होगा तो तुम कर सकती हो किसी और को भी फ़ोन करना हो तुम को तो ।,24,s_obl_v,2.772727272727273
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,39,नहीं फ़िर ये वहाँ से आएगा सब कागज़ वागज़ ।,10,obl_vs,2.375
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,59,हाँ वो कल बता रही थी ।,7,s_obl_v,1.8
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,61,कह रही थी मेरे गेस्ट भी आये हुए थे क्रिसमस टाइम पे ।,13,sv_obl,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,65,वो स्टक हो गए थे स्नो पड़ी है वहाँ पे ।,11,sv_obl,1.6666666666666667
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,74,इस बार तो काफ़ी वेट विंटर रही है ।,9,obl_sv,1.5714285714285714
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,92,कल ही बुकिंग कराई मैं ने ।,7,obl_vs,1.4
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,140,क्योंकि उस की सास ससुर भी इंडिया गए हुए थे ।,11,s_obl_v,2.2222222222222223
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,165,उस ने अगले दिन उसे कहा कि तू रात की बस से ही आ जा ।,16,s_obl_v,2.9285714285714284
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,167,कह रहा था तू अपने आप आ जाइयो वापिस बस से ।,12,sv_obl,2.2
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,169,फ़िर बड़ी मुश्किल से उस ने कहा कि नहीं मैं सुबह की बस से ही आऊंगी ।,17,s_obl_v,3.6
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,170,तो सुबह की बस से चली गयी थी वो तो ।,11,obl_vs,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,183,सास वैसे उस के पेरेंट्स से मिल के आयी हैं इंडिया गयीं हैं तो ।,15,s_obl_v,2.6923076923076925
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,193,तो वो बोली कि नहीं वो कह रहीं थी कि मैं जाऊंगी सीमा के पास ओटावा घूमने ।,18,sv_obl,2.125
