File,Sent_ID,Sentence,Length,Category,dep_Length,Dependency Length
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,16,और गीता के द्वारा युद्ध करने का उपदेश दिया है कि मनुष्य को अपना कर्तव्य किस प्रकार करना चाहिए ।,20,nmod,3,3.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,16,और गीता के द्वारा युद्ध करने का उपदेश दिया है कि मनुष्य को अपना कर्तव्य किस प्रकार करना चाहिए ।,20,nmod,1,3.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,17,अपना कर्तव्य निभाना चाहिए ।,5,nmod,1,1.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,20,उस के विषय में जो है अनेक योग के द्वारा भक्ति योग के द्वारा ।,16,nmod,2,1.9285714285714286
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,31,गीता का कौनसा श्लोक आप को याद है ।,9,nmod,2,1.7142857142857142
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,33,बारहवां अध्याय का कोई श्लोक बोलो ।,7,nmod,3,1.4
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,44,तो उस का अर्थ क्या है ।,7,nmod,2,1.8
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,46,दोनों सेनाओं के बीच में भगवान श्री कृष्ण जो है अर्जुन का रथ ले कर के गए ।,18,nmod,2,2.9375
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,47,और उस के दोनों तरफ जो है उसे कहने लगे ।,11,nmod,2,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,54,तो इस प्रकार से संजय ने बताया कि भगवान श्री कृष्ण जो है अर्जुन का रथ दोनों सेनाओं के बीच में ले कर के गए और उस को दोनों सेनाओं के ओर कौन कौनसे बड़े योद्धा हैं वो दिखाई दिए ।,41,nmod,2,4.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,57,और कोई संस्कृत का श्लोक आप को याद है ।,10,nmod,4,1.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,66,और इस का अर्थ क्या है ।,7,nmod,2,1.8
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,71,और भक्त कहता है कि हम जो है भगवान की वंदना करते हैं ।,14,nmod,2,2.8333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,83,और मैं तुम्हारी ही वंदना करता हूँ ।,8,nmod,2,2.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,122,भगवान की शादी भी उसी काण्ड में हुई है ।,10,nmod,2,1.75
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,144,और वहाँ पर जो है अनेक प्रकार से जो ऋषि मुनि तपस्वी है उन को अपना ज्ञान भी देते हैं ।,21,nmod,1,4.052631578947368
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,146,अपने स्वरूप का साक्षात्कार करवाते हैं ।,7,nmod,1,1.2
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,146,अपने स्वरूप का साक्षात्कार करवाते हैं ।,7,nmod,3,1.2
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,169,फिर बाली को भगवान जो हैं अपने बाण द्वारा मारते हैं ।,12,nmod,1,3.2
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,172,ना ही उसे अपना राज देने के लिए तैयार है ।,11,nmod,1,2.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,173,ना ही उस की पत्नी तारा जो है उस को देने के लिए तैयार है ।,16,nmod,2,2.4285714285714284
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,173,ना ही उस की पत्नी तारा जो है उस को देने के लिए तैयार है ।,16,acl:relcl,3,2.4285714285714284
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,181,लंका का देहन करते हैं ।,6,nmod,2,1.25
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,186,उन के साथ वानर सेना के मुख जो हैं बड़े बड़े वीर वो भी जाते हैं ।,17,nmod,3,3.066666666666667
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,187,और फिर सीता की खोज कर के आते हैं ।,10,nmod,2,2.625
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,196,और रावण का वध होता है ।,7,nmod,2,1.8
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,302,आप का नाम क्या है ।,6,nmod,2,1.25
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,303,मेरा नाम कृष्णा है ।,5,nmod,1,1.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,305,आप की उम्र क्या है ।,6,nmod,2,1.25
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,306,मेरी उम्र बावन साल ।,5,nmod,1,1.3333333333333333
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,321,भारत में आप कौनसी जगह के रहने वाले हो ।,10,nmod,3,2.75
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,323,अपने शहर का नाम बताइये ।,6,nmod,1,1.25
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,323,अपने शहर का नाम बताइये ।,6,nmod,3,1.25
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,324,मेरे शहर का नाम हिसार है ।,7,nmod,1,1.2
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,324,मेरे शहर का नाम हिसार है ।,7,nmod,3,1.2
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,420,कि शाहजहां जो है वह इतना कट्टरपंथी नहीं था जिस तरह से कि उस का पुत्र औरंगज़ेब था ।,19,nmod,2,2.6470588235294117
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,424,और जो कब्रें नीचे के स्थान पर है उन के अंदर जो है उन के शरीर हैं ।,18,nmod,2,2.3125
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,425,और उस के ऊपर जो है कुरान की जो है आयात नहीं लिखी गयी है ।,16,nmod,2,2.357142857142857
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,429,और दोनों की जो है बॉडी उस के अंदर रखवा थी ।,13,nmod,2,2.727272727272727
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,430,और औरंगज़ेब एक कट्टर मुसलमान था इसलिए वह नहीं चाहता था कि किसी समय पर जो है अगर कुरान शरीफ़ की आयातें यहाँ पर खुदवाई जाए तो कभी मनुष्य के पैरों के नीचे आ सकती है खण्डर बन कर के ।,41,nmod,3,3.5641025641025643
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,430,और औरंगज़ेब एक कट्टर मुसलमान था इसलिए वह नहीं चाहता था कि किसी समय पर जो है अगर कुरान शरीफ़ की आयातें यहाँ पर खुदवाई जाए तो कभी मनुष्य के पैरों के नीचे आ सकती है खण्डर बन कर के ।,41,nmod,2,3.5641025641025643
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,431,और इस लिए उस ने वहाँ पर जो है कुरान की आयातें नहीं खुदवाईं ।,15,nmod,2,4.384615384615385
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,501,अपने छोटे बच्चों को भी पढ़ाया है ।,8,nmod,1,1.6666666666666667
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,502,उन का होमवर्क वगैरह करवा देते थे ।,8,nmod,2,1.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,508,छोटी क्लासों में उन का होमवर्क वगैरह करवा देते थे ।,11,nmod,2,1.8888888888888888
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,510,और उन के लेसन वगैरह सुन लेते थे ।,9,nmod,2,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,527,कौनसी फ़िल्मों के गाने सुनते हो आप ।,9,nmod,4,1.4285714285714286
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,540,पुरानी फ़िल्मों के गाने भी बहुत सुनती हूँ ।,9,nmod,3,1.4285714285714286
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,543,आप ने जो भी फ़िल्में अब तक देखी हैं उन के नाम बताइये ।,14,nmod,11,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,563,और कौनसा नायक आप को सब से ज़्यादा पसंद है हिंदी फ़िल्मों में से ।,15,nmod,2,2.5384615384615383
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,569,और कौनसी हिंदी स्टार आप को सब से ज़्यादा पसंद है ।,12,nmod,2,2.8
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,574,और आप ने अमिताभ बच्चन की भी कोई फ़िल्में देखी हैं ।,12,nmod,4,2.9
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,589,और आप किसी पुरानी फ़िल्मों के नाम बता सकती हैं ।,11,nmod,4,2.5555555555555554
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,612,किसी पुराने कलाकार का नाम बताइये ।,7,nmod,4,1.4
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,630,मेरे ख्याल में हमें 20 मिनट से अधिक हो गए हैं बातचीत करते हुए ।,15,nmod,1,2.1538461538461537
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6441_gold.conllu,630,मेरे ख्याल में हमें 20 मिनट से अधिक हो गए हैं बातचीत करते हुए ।,15,nmod,3,2.1538461538461537
