"X","lang","dtype","sent_id","length","max_arity","avg_arity","projD","gapD","illnest","edgex","dir","dd","proj","edgeD","endPoint","HDD","HD"
1174681,"/hi","random",110,11,2,0.916666666666667,6,1,0,"(10, 9)","RL",1,1,0,0,0,1
1174682,"/hi","random",110,11,2,0.916666666666667,6,1,0,"(11, 4)","RL",7,1,0,0,0,5
1174683,"/hi","random",110,11,2,0.916666666666667,6,1,0,"(11, 6)","RL",5,1,0,0,0,4
1174684,"/hi","random",112,11,4,0.916666666666667,7,0,0,"(2, 1)","RL",1,1,0,0,0,1
1174685,"/hi","random",112,11,4,0.916666666666667,7,0,0,"(2, 7)","LR",5,1,0,0,0,4
1174686,"/hi","random",112,11,4,0.916666666666667,7,0,0,"(2, 9)","LR",7,1,0,0,0,5
1174687,"/hi","random",112,11,4,0.916666666666667,7,0,0,"(2, 10)","LR",8,1,0,0,0,6
1174688,"/hi","random",112,11,4,0.916666666666667,7,0,0,"(3, 5)","LR",2,1,0,0,0,1
1174689,"/hi","random",112,11,4,0.916666666666667,7,0,0,"(5, 4)","RL",1,1,0,0,0,1
1174690,"/hi","random",112,11,4,0.916666666666667,7,0,0,"(6, 3)","RL",3,1,0,0,0,2
1174691,"/hi","random",112,11,4,0.916666666666667,7,0,0,"(7, 6)","RL",1,1,0,0,0,1
1174692,"/hi","random",112,11,4,0.916666666666667,7,0,0,"(9, 8)","RL",1,1,0,0,0,1
1174693,"/hi","random",112,11,4,0.916666666666667,7,0,0,"(11, 2)","RL",9,1,0,0,0,6
1174694,"/hi","random",115,7,4,0.875,4,0,0,"(4, 1)","RL",3,1,0,0,0,1
1174695,"/hi","random",115,7,4,0.875,4,0,0,"(4, 2)","RL",2,1,0,0,0,1
1174696,"/hi","random",115,7,4,0.875,4,0,0,"(4, 3)","RL",1,1,0,0,0,1
1174697,"/hi","random",115,7,4,0.875,4,0,0,"(4, 7)","LR",3,1,0,0,0,2
1174698,"/hi","random",115,7,4,0.875,4,0,0,"(5, 6)","LR",1,1,0,0,0,1
1174699,"/hi","random",115,7,4,0.875,4,0,0,"(7, 5)","RL",2,1,0,0,0,1
1174700,"/hi","random",117,9,2,0.9,5,0,0,"(1, 2)","LR",1,1,0,0,0,1
1174701,"/hi","random",117,9,2,0.9,5,0,0,"(1, 9)","LR",8,1,0,0,0,5
1174702,"/hi","random",117,9,2,0.9,5,0,0,"(2, 3)","LR",1,1,0,0,0,1
1174703,"/hi","random",117,9,2,0.9,5,0,0,"(5, 4)","RL",1,1,0,0,0,1
1174704,"/hi","random",117,9,2,0.9,5,0,0,"(7, 6)","RL",1,1,0,0,0,1
1174705,"/hi","random",117,9,2,0.9,5,0,0,"(8, 5)","RL",3,1,0,0,0,2
1174706,"/hi","random",117,9,2,0.9,5,0,0,"(8, 7)","RL",1,1,0,0,0,1
1174707,"/hi","random",117,9,2,0.9,5,0,0,"(9, 8)","RL",1,1,0,0,0,1
1174708,"/hi","random",122,9,3,0.9,5,0,0,"(1, 9)","LR",8,1,0,0,0,5
1174709,"/hi","random",122,9,3,0.9,5,0,0,"(2, 3)","LR",1,1,0,0,0,1
1174710,"/hi","random",122,9,3,0.9,5,0,0,"(4, 5)","LR",1,1,0,0,0,1
1174711,"/hi","random",122,9,3,0.9,5,0,0,"(6, 4)","RL",2,1,0,0,0,1
1174712,"/hi","random",122,9,3,0.9,5,0,0,"(7, 8)","LR",1,1,0,0,0,1
1174713,"/hi","random",122,9,3,0.9,5,0,0,"(9, 2)","RL",7,1,0,0,0,4
1174714,"/hi","random",122,9,3,0.9,5,0,0,"(9, 6)","RL",3,1,0,0,0,2
1174715,"/hi","random",122,9,3,0.9,5,0,0,"(9, 7)","RL",2,1,0,0,0,1
1174716,"/hi","random",123,10,3,0.909090909090909,5,0,0,"(2, 1)","RL",1,1,0,0,0,1
1174717,"/hi","random",123,10,3,0.909090909090909,5,0,0,"(4, 3)","RL",1,1,0,0,0,1
1174718,"/hi","random",123,10,3,0.909090909090909,5,0,0,"(4, 5)","LR",1,1,0,0,0,1
1174719,"/hi","random",123,10,3,0.909090909090909,5,0,0,"(5, 6)","LR",1,1,0,0,0,1
1174720,"/hi","random",123,10,3,0.909090909090909,5,0,0,"(6, 7)","LR",1,1,0,0,0,1
1174721,"/hi","random",123,10,3,0.909090909090909,5,0,0,"(8, 2)","RL",6,1,0,0,0,4
1174722,"/hi","random",123,10,3,0.909090909090909,5,0,0,"(8, 4)","RL",4,1,0,0,0,3
1174723,"/hi","random",123,10,3,0.909090909090909,5,0,0,"(8, 10)","LR",2,1,0,0,0,1
1174724,"/hi","random",123,10,3,0.909090909090909,5,0,0,"(10, 9)","RL",1,1,0,0,0,1
1174725,"/hi","random",124,10,2,0.909090909090909,6,0,0,"(2, 1)","RL",1,1,0,0,0,1
1174726,"/hi","random",124,10,2,0.909090909090909,6,0,0,"(3, 2)","RL",1,1,0,0,0,1
1174727,"/hi","random",124,10,2,0.909090909090909,6,0,0,"(3, 4)","LR",1,1,0,0,0,1
1174728,"/hi","random",124,10,2,0.909090909090909,6,0,0,"(4, 10)","LR",6,1,0,0,0,3
1174729,"/hi","random",124,10,2,0.909090909090909,6,0,0,"(5, 6)","LR",1,1,0,0,0,1
1174730,"/hi","random",124,10,2,0.909090909090909,6,0,0,"(5, 8)","LR",3,1,0,0,0,1
1174731,"/hi","random",124,10,2,0.909090909090909,6,0,0,"(8, 7)","RL",1,1,0,0,0,1
1174732,"/hi","random",124,10,2,0.909090909090909,6,0,0,"(8, 9)","LR",1,1,0,0,0,1
1174733,"/hi","random",124,10,2,0.909090909090909,6,0,0,"(10, 5)","RL",5,1,0,0,0,2
1174734,"/hi","random",130,9,2,0.9,6,1,0,"(1, 2)","LR",1,1,0,0,0,1
1174735,"/hi","random",130,9,2,0.9,6,1,0,"(2, 8)","LR",6,0,1,1,4,5
1174736,"/hi","random",130,9,2,0.9,6,1,0,"(3, 4)","LR",1,1,0,0,0,1
1174737,"/hi","random",130,9,2,0.9,6,1,0,"(5, 3)","RL",2,1,0,0,0,1
1174738,"/hi","random",130,9,2,0.9,6,1,0,"(6, 1)","RL",5,1,0,0,0,4
1174739,"/hi","random",130,9,2,0.9,6,1,0,"(6, 5)","RL",1,1,0,0,0,1
1174740,"/hi","random",130,9,2,0.9,6,1,0,"(7, 6)","RL",1,1,0,0,0,1
1174741,"/hi","random",130,9,2,0.9,6,1,0,"(8, 9)","LR",1,1,0,0,0,1
1174742,"/hi","random",131,10,2,0.909090909090909,6,1,0,"(2, 10)","LR",8,1,0,0,0,6
1174743,"/hi","random",131,10,2,0.909090909090909,6,1,0,"(3, 1)","RL",2,0,1,1,4,2
1174744,"/hi","random",131,10,2,0.909090909090909,6,1,0,"(3, 4)","LR",1,1,0,0,0,1
1174745,"/hi","random",131,10,2,0.909090909090909,6,1,0,"(4, 5)","LR",1,1,0,0,0,1
1174746,"/hi","random",131,10,2,0.909090909090909,6,1,0,"(6, 7)","LR",1,1,0,0,0,1
1174747,"/hi","random",131,10,2,0.909090909090909,6,1,0,"(8, 6)","RL",2,1,0,0,0,1
1174748,"/hi","random",131,10,2,0.909090909090909,6,1,0,"(9, 3)","RL",6,1,0,0,0,4
1174749,"/hi","random",131,10,2,0.909090909090909,6,1,0,"(9, 8)","RL",1,1,0,0,0,1
1174750,"/hi","random",131,10,2,0.909090909090909,6,1,0,"(10, 9)","RL",1,1,0,0,0,1
1174751,"/hi","random",135,6,2,0.857142857142857,4,0,0,"(1, 2)","LR",1,1,0,0,0,1
1174752,"/hi","random",135,6,2,0.857142857142857,4,0,0,"(3, 1)","RL",2,1,0,0,0,1
1174753,"/hi","random",135,6,2,0.857142857142857,4,0,0,"(4, 5)","LR",1,1,0,0,0,1
1174754,"/hi","random",135,6,2,0.857142857142857,4,0,0,"(6, 3)","RL",3,1,0,0,0,2
1174755,"/hi","random",135,6,2,0.857142857142857,4,0,0,"(6, 4)","RL",2,1,0,0,0,1
1174756,"/hi","random",136,10,3,0.909090909090909,5,0,0,"(2, 3)","LR",1,1,0,0,0,1
1174757,"/hi","random",136,10,3,0.909090909090909,5,0,0,"(4, 2)","RL",2,1,0,0,0,1
1174758,"/hi","random",136,10,3,0.909090909090909,5,0,0,"(5, 4)","RL",1,1,0,0,0,1
1174759,"/hi","random",136,10,3,0.909090909090909,5,0,0,"(6, 1)","RL",5,1,0,0,0,4
1174760,"/hi","random",136,10,3,0.909090909090909,5,0,0,"(6, 5)","RL",1,1,0,0,0,1
1174761,"/hi","random",136,10,3,0.909090909090909,5,0,0,"(6, 7)","LR",1,1,0,0,0,1
1174762,"/hi","random",136,10,3,0.909090909090909,5,0,0,"(7, 8)","LR",1,1,0,0,0,1
1174763,"/hi","random",136,10,3,0.909090909090909,5,0,0,"(8, 10)","LR",2,1,0,0,0,1
1174764,"/hi","random",136,10,3,0.909090909090909,5,0,0,"(10, 9)","RL",1,1,0,0,0,1
1174765,"/hi","random",137,7,3,0.875,4,0,0,"(1, 4)","LR",3,1,0,0,0,1
1174766,"/hi","random",137,7,3,0.875,4,0,0,"(4, 2)","RL",2,1,0,0,0,1
1174767,"/hi","random",137,7,3,0.875,4,0,0,"(4, 3)","RL",1,1,0,0,0,1
1174768,"/hi","random",137,7,3,0.875,4,0,0,"(4, 5)","LR",1,1,0,0,0,1
1174769,"/hi","random",137,7,3,0.875,4,0,0,"(6, 1)","RL",5,1,0,0,0,2
1174770,"/hi","random",137,7,3,0.875,4,0,0,"(6, 7)","LR",1,1,0,0,0,1
1174771,"/hi","random",139,11,2,0.916666666666667,7,0,0,"(2, 1)","RL",1,1,0,0,0,1
1174772,"/hi","random",139,11,2,0.916666666666667,7,0,0,"(3, 9)","LR",6,1,0,0,0,4
1174773,"/hi","random",139,11,2,0.916666666666667,7,0,0,"(3, 10)","LR",7,1,0,0,0,5
1174774,"/hi","random",139,11,2,0.916666666666667,7,0,0,"(4, 7)","LR",3,1,0,0,0,2
1174775,"/hi","random",139,11,2,0.916666666666667,7,0,0,"(4, 8)","LR",4,1,0,0,0,3
1174776,"/hi","random",139,11,2,0.916666666666667,7,0,0,"(5, 6)","LR",1,1,0,0,0,1
1174777,"/hi","random",139,11,2,0.916666666666667,7,0,0,"(7, 5)","RL",2,1,0,0,0,1
1174778,"/hi","random",139,11,2,0.916666666666667,7,0,0,"(9, 4)","RL",5,1,0,0,0,3
1174779,"/hi","random",139,11,2,0.916666666666667,7,0,0,"(11, 2)","RL",9,1,0,0,0,6
1174780,"/hi","random",139,11,2,0.916666666666667,7,0,0,"(11, 3)","RL",8,1,0,0,0,5
1174781,"/hi","random",140,9,3,0.9,6,0,0,"(1, 9)","LR",8,1,0,0,0,5
1174782,"/hi","random",140,9,3,0.9,6,0,0,"(2, 3)","LR",1,1,0,0,0,1
1174783,"/hi","random",140,9,3,0.9,6,0,0,"(3, 4)","LR",1,1,0,0,0,1
1174784,"/hi","random",140,9,3,0.9,6,0,0,"(4, 5)","LR",1,1,0,0,0,1
1174785,"/hi","random",140,9,3,0.9,6,0,0,"(7, 6)","RL",1,1,0,0,0,1
1174786,"/hi","random",140,9,3,0.9,6,0,0,"(9, 2)","RL",7,1,0,0,0,4
1174787,"/hi","random",140,9,3,0.9,6,0,0,"(9, 7)","RL",2,1,0,0,0,1
1174788,"/hi","random",140,9,3,0.9,6,0,0,"(9, 8)","RL",1,1,0,0,0,1
1174789,"/hi","random",144,10,4,0.909090909090909,5,0,0,"(2, 3)","LR",1,1,0,0,0,1
1174790,"/hi","random",144,10,4,0.909090909090909,5,0,0,"(4, 1)","RL",3,1,0,0,0,2
1174791,"/hi","random",144,10,4,0.909090909090909,5,0,0,"(4, 2)","RL",2,1,0,0,0,1
1174792,"/hi","random",144,10,4,0.909090909090909,5,0,0,"(4, 5)","LR",1,1,0,0,0,1
1174793,"/hi","random",144,10,4,0.909090909090909,5,0,0,"(4, 7)","LR",3,1,0,0,0,1
1174794,"/hi","random",144,10,4,0.909090909090909,5,0,0,"(7, 6)","RL",1,1,0,0,0,1
1174795,"/hi","random",144,10,4,0.909090909090909,5,0,0,"(7, 10)","LR",3,1,0,0,0,2
1174796,"/hi","random",144,10,4,0.909090909090909,5,0,0,"(8, 9)","LR",1,1,0,0,0,1
1174797,"/hi","random",144,10,4,0.909090909090909,5,0,0,"(10, 8)","RL",2,1,0,0,0,1
1174798,"/hi","random",146,10,3,0.909090909090909,6,1,0,"(2, 10)","LR",8,0,1,1,3,6
1174799,"/hi","random",146,10,3,0.909090909090909,6,1,0,"(3, 2)","RL",1,1,0,0,0,1
1174800,"/hi","random",146,10,3,0.909090909090909,6,1,0,"(3, 7)","LR",4,1,0,0,0,3
1174801,"/hi","random",146,10,3,0.909090909090909,6,1,0,"(3, 8)","LR",5,1,0,0,0,4
1174802,"/hi","random",146,10,3,0.909090909090909,6,1,0,"(4, 5)","LR",1,1,0,0,0,1
1174803,"/hi","random",146,10,3,0.909090909090909,6,1,0,"(5, 6)","LR",1,1,0,0,0,1
1174804,"/hi","random",146,10,3,0.909090909090909,6,1,0,"(7, 4)","RL",3,1,0,0,0,2
1174805,"/hi","random",146,10,3,0.909090909090909,6,1,0,"(9, 1)","RL",8,1,0,0,0,6
1174806,"/hi","random",146,10,3,0.909090909090909,6,1,0,"(9, 3)","RL",6,1,0,0,0,4
1174807,"/hi","random",147,6,2,0.857142857142857,5,0,0,"(1, 2)","LR",1,1,0,0,0,1
1174808,"/hi","random",147,6,2,0.857142857142857,5,0,0,"(2, 3)","LR",1,1,0,0,0,1
1174809,"/hi","random",147,6,2,0.857142857142857,5,0,0,"(3, 4)","LR",1,1,0,0,0,1
1174810,"/hi","random",147,6,2,0.857142857142857,5,0,0,"(5, 1)","RL",4,1,0,0,0,3
1174811,"/hi","random",147,6,2,0.857142857142857,5,0,0,"(5, 6)","LR",1,1,0,0,0,1
1174812,"/hi","random",150,11,3,0.916666666666667,7,0,0,"(3, 2)","RL",1,1,0,0,0,1
1174813,"/hi","random",150,11,3,0.916666666666667,7,0,0,"(4, 3)","RL",1,1,0,0,0,1
1174814,"/hi","random",150,11,3,0.916666666666667,7,0,0,"(5, 4)","RL",1,1,0,0,0,1
1174815,"/hi","random",150,11,3,0.916666666666667,7,0,0,"(5, 6)","LR",1,1,0,0,0,1
1174816,"/hi","random",150,11,3,0.916666666666667,7,0,0,"(7, 5)","RL",2,1,0,0,0,1
1174817,"/hi","random",150,11,3,0.916666666666667,7,0,0,"(8, 1)","RL",7,1,0,0,0,5
1174818,"/hi","random",150,11,3,0.916666666666667,7,0,0,"(8, 7)","RL",1,1,0,0,0,1
1174819,"/hi","random",150,11,3,0.916666666666667,7,0,0,"(8, 9)","LR",1,1,0,0,0,1
1174820,"/hi","random",150,11,3,0.916666666666667,7,0,0,"(9, 10)","LR",1,1,0,0,0,1
1174821,"/hi","random",150,11,3,0.916666666666667,7,0,0,"(11, 8)","RL",3,1,0,0,0,2
1174822,"/hi","random",151,10,2,0.909090909090909,7,1,0,"(1, 9)","LR",8,1,0,0,0,6
1174823,"/hi","random",151,10,2,0.909090909090909,7,1,0,"(2, 3)","LR",1,1,0,0,0,1
1174824,"/hi","random",151,10,2,0.909090909090909,7,1,0,"(3, 5)","LR",2,1,0,0,0,1
1174825,"/hi","random",151,10,2,0.909090909090909,7,1,0,"(3, 6)","LR",3,1,0,0,0,2
1174826,"/hi","random",151,10,2,0.909090909090909,7,1,0,"(5, 4)","RL",1,1,0,0,0,1
1174827,"/hi","random",151,10,2,0.909090909090909,7,1,0,"(6, 10)","LR",4,0,1,1,5,3
1174828,"/hi","random",151,10,2,0.909090909090909,7,1,0,"(7, 2)","RL",5,1,0,0,0,4
1174829,"/hi","random",151,10,2,0.909090909090909,7,1,0,"(7, 8)","LR",1,1,0,0,0,1
1174830,"/hi","random",151,10,2,0.909090909090909,7,1,0,"(9, 7)","RL",2,1,0,0,0,1
1174831,"/hi","random",153,11,3,0.916666666666667,6,1,0,"(2, 3)","LR",1,1,0,0,0,1
1174832,"/hi","random",153,11,3,0.916666666666667,6,1,0,"(4, 5)","LR",1,1,0,0,0,1
1174833,"/hi","random",153,11,3,0.916666666666667,6,1,0,"(5, 2)","RL",3,0,1,1,2,2
1174834,"/hi","random",153,11,3,0.916666666666667,6,1,0,"(6, 1)","RL",5,1,0,0,0,4
1174835,"/hi","random",153,11,3,0.916666666666667,6,1,0,"(6, 4)","RL",2,1,0,0,0,2
1174836,"/hi","random",153,11,3,0.916666666666667,6,1,0,"(6, 8)","LR",2,0,1,1,2,2
1174837,"/hi","random",153,11,3,0.916666666666667,6,1,0,"(7, 6)","RL",1,1,0,0,0,1
1174838,"/hi","random",153,11,3,0.916666666666667,6,1,0,"(8, 9)","LR",1,1,0,0,0,1
1174839,"/hi","random",153,11,3,0.916666666666667,6,1,0,"(8, 10)","LR",2,1,0,0,0,1
1174840,"/hi","random",153,11,3,0.916666666666667,6,1,0,"(8, 11)","LR",3,1,0,0,0,1
1174841,"/hi","random",160,9,2,0.9,4,1,0,"(2, 3)","LR",1,1,0,0,0,1
1174842,"/hi","random",160,9,2,0.9,4,1,0,"(2, 8)","LR",6,1,0,0,0,4
1174843,"/hi","random",160,9,2,0.9,4,1,0,"(3, 4)","LR",1,1,0,0,0,1
1174844,"/hi","random",160,9,2,0.9,4,1,0,"(4, 5)","LR",1,1,0,0,0,1
1174845,"/hi","random",160,9,2,0.9,4,1,0,"(7, 6)","RL",1,1,0,0,0,1
1174846,"/hi","random",160,9,2,0.9,4,1,0,"(8, 7)","RL",1,1,0,0,0,1
1174847,"/hi","random",160,9,2,0.9,4,1,0,"(8, 9)","LR",1,1,0,0,0,1
1174848,"/hi","random",160,9,2,0.9,4,1,0,"(9, 1)","RL",8,0,1,1,3,6
1174849,"/hi","random",162,9,3,0.9,6,0,0,"(1, 4)","LR",3,1,0,0,0,2
1174850,"/hi","random",162,9,3,0.9,6,0,0,"(2, 3)","LR",1,1,0,0,0,1
1174851,"/hi","random",162,9,3,0.9,6,0,0,"(4, 2)","RL",2,1,0,0,0,1
1174852,"/hi","random",162,9,3,0.9,6,0,0,"(5, 6)","LR",1,1,0,0,0,1
1174853,"/hi","random",162,9,3,0.9,6,0,0,"(7, 1)","RL",6,1,0,0,0,4
1174854,"/hi","random",162,9,3,0.9,6,0,0,"(7, 5)","RL",2,1,0,0,0,1
1174855,"/hi","random",162,9,3,0.9,6,0,0,"(7, 8)","LR",1,1,0,0,0,1
1174856,"/hi","random",162,9,3,0.9,6,0,0,"(9, 7)","RL",2,1,0,0,0,1
1174857,"/hi","random",163,11,3,0.916666666666667,6,0,0,"(2, 1)","RL",1,1,0,0,0,1
1174858,"/hi","random",163,11,3,0.916666666666667,6,0,0,"(3, 2)","RL",1,1,0,0,0,1
1174859,"/hi","random",163,11,3,0.916666666666667,6,0,0,"(4, 3)","RL",1,1,0,0,0,1
1174860,"/hi","random",163,11,3,0.916666666666667,6,0,0,"(5, 4)","RL",1,1,0,0,0,1
1174861,"/hi","random",163,11,3,0.916666666666667,6,0,0,"(5, 6)","LR",1,1,0,0,0,1
1174862,"/hi","random",163,11,3,0.916666666666667,6,0,0,"(5, 7)","LR",2,1,0,0,0,1
1174863,"/hi","random",163,11,3,0.916666666666667,6,0,0,"(7, 11)","LR",4,1,0,0,0,3
1174864,"/hi","random",163,11,3,0.916666666666667,6,0,0,"(8, 9)","LR",1,1,0,0,0,1
1174865,"/hi","random",163,11,3,0.916666666666667,6,0,0,"(9, 10)","LR",1,1,0,0,0,1
1174866,"/hi","random",163,11,3,0.916666666666667,6,0,0,"(11, 8)","RL",3,1,0,0,0,2
1174867,"/hi","random",166,10,2,0.909090909090909,7,2,1,"(2, 3)","LR",1,1,0,0,0,1
1174868,"/hi","random",166,10,2,0.909090909090909,7,2,1,"(2, 10)","LR",8,0,1,1,5,7
1174869,"/hi","random",166,10,2,0.909090909090909,7,2,1,"(3, 1)","RL",2,0,1,1,2,2
1174870,"/hi","random",166,10,2,0.909090909090909,7,2,1,"(4, 5)","LR",1,1,0,0,0,1
1174871,"/hi","random",166,10,2,0.909090909090909,7,2,1,"(4, 8)","LR",4,1,0,0,0,4
1174872,"/hi","random",166,10,2,0.909090909090909,7,2,1,"(5, 6)","LR",1,1,0,0,0,1
1174873,"/hi","random",166,10,2,0.909090909090909,7,2,1,"(6, 7)","LR",1,1,0,0,0,1
1174874,"/hi","random",166,10,2,0.909090909090909,7,2,1,"(7, 2)","RL",5,0,1,1,4,5
1174875,"/hi","random",166,10,2,0.909090909090909,7,2,1,"(8, 9)","LR",1,1,0,0,0,1
1174876,"/hi","random",167,11,2,0.916666666666667,7,0,0,"(1, 2)","LR",1,1,0,0,0,1
1174877,"/hi","random",167,11,2,0.916666666666667,7,0,0,"(1, 8)","LR",7,1,0,0,0,6
1174878,"/hi","random",167,11,2,0.916666666666667,7,0,0,"(2, 3)","LR",1,1,0,0,0,1
1174879,"/hi","random",167,11,2,0.916666666666667,7,0,0,"(3, 4)","LR",1,1,0,0,0,1
1174880,"/hi","random",167,11,2,0.916666666666667,7,0,0,"(4, 5)","LR",1,1,0,0,0,1
1174881,"/hi","random",167,11,2,0.916666666666667,7,0,0,"(5, 7)","LR",2,1,0,0,0,1
1174882,"/hi","random",167,11,2,0.916666666666667,7,0,0,"(7, 6)","RL",1,1,0,0,0,1
1174883,"/hi","random",167,11,2,0.916666666666667,7,0,0,"(8, 9)","LR",1,1,0,0,0,1
1174884,"/hi","random",167,11,2,0.916666666666667,7,0,0,"(9, 10)","LR",1,1,0,0,0,1
1174885,"/hi","random",167,11,2,0.916666666666667,7,0,0,"(10, 11)","LR",1,1,0,0,0,1
1174886,"/hi","random",170,9,3,0.9,6,0,0,"(2, 1)","RL",1,1,0,0,0,1
1174887,"/hi","random",170,9,3,0.9,6,0,0,"(2, 3)","LR",1,1,0,0,0,1
1174888,"/hi","random",170,9,3,0.9,6,0,0,"(2, 4)","LR",2,1,0,0,0,1
1174889,"/hi","random",170,9,3,0.9,6,0,0,"(4, 8)","LR",4,1,0,0,0,3
1174890,"/hi","random",170,9,3,0.9,6,0,0,"(4, 9)","LR",5,1,0,0,0,4
1174891,"/hi","random",170,9,3,0.9,6,0,0,"(6, 5)","RL",1,1,0,0,0,1
1174892,"/hi","random",170,9,3,0.9,6,0,0,"(7, 6)","RL",1,1,0,0,0,1
1174893,"/hi","random",170,9,3,0.9,6,0,0,"(8, 7)","RL",1,1,0,0,0,1
1174894,"/hi","random",172,8,2,0.888888888888889,5,2,1,"(3, 4)","LR",1,1,0,0,0,1
1174895,"/hi","random",172,8,2,0.888888888888889,5,2,1,"(3, 7)","LR",4,0,1,1,2,3
1174896,"/hi","random",172,8,2,0.888888888888889,5,2,1,"(4, 6)","LR",2,0,1,1,3,2
1174897,"/hi","random",172,8,2,0.888888888888889,5,2,1,"(5, 2)","RL",3,1,0,0,0,3
1174898,"/hi","random",172,8,2,0.888888888888889,5,2,1,"(5, 3)","RL",2,1,0,0,0,2
1174899,"/hi","random",172,8,2,0.888888888888889,5,2,1,"(7, 8)","LR",1,1,0,0,0,1
1174900,"/hi","random",172,8,2,0.888888888888889,5,2,1,"(8, 1)","RL",7,0,1,1,4,5
1174901,"/hi","random",173,7,3,0.875,3,0,0,"(1, 2)","LR",1,1,0,0,0,1
1174902,"/hi","random",173,7,3,0.875,3,0,0,"(1, 4)","LR",3,1,0,0,0,1
1174903,"/hi","random",173,7,3,0.875,3,0,0,"(1, 7)","LR",6,1,0,0,0,2
1174904,"/hi","random",173,7,3,0.875,3,0,0,"(4, 3)","RL",1,1,0,0,0,1
1174905,"/hi","random",173,7,3,0.875,3,0,0,"(7, 5)","RL",2,1,0,0,0,1
1174906,"/hi","random",173,7,3,0.875,3,0,0,"(7, 6)","RL",1,1,0,0,0,1
1174907,"/hi","random",179,9,2,0.9,7,0,0,"(2, 3)","LR",1,1,0,0,0,1
1174908,"/hi","random",179,9,2,0.9,7,0,0,"(3, 6)","LR",3,1,0,0,0,2
1174909,"/hi","random",179,9,2,0.9,7,0,0,"(4, 5)","LR",1,1,0,0,0,1
1174910,"/hi","random",179,9,2,0.9,7,0,0,"(6, 4)","RL",2,1,0,0,0,1
1174911,"/hi","random",179,9,2,0.9,7,0,0,"(8, 2)","RL",6,1,0,0,0,4
1174912,"/hi","random",179,9,2,0.9,7,0,0,"(8, 7)","RL",1,1,0,0,0,1
1174913,"/hi","random",179,9,2,0.9,7,0,0,"(9, 1)","RL",8,1,0,0,0,6
1174914,"/hi","random",179,9,2,0.9,7,0,0,"(9, 8)","RL",1,1,0,0,0,1
1174915,"/hi","random",184,10,2,0.909090909090909,7,3,0,"(1, 2)","LR",1,1,0,0,0,1
1174916,"/hi","random",184,10,2,0.909090909090909,7,3,0,"(2, 4)","LR",2,1,0,0,0,1
1174917,"/hi","random",184,10,2,0.909090909090909,7,3,0,"(4, 3)","RL",1,1,0,0,0,1
1174918,"/hi","random",184,10,2,0.909090909090909,7,3,0,"(4, 9)","LR",5,0,1,1,6,4
1174919,"/hi","random",184,10,2,0.909090909090909,7,3,0,"(5, 7)","LR",2,1,0,0,0,1
1174920,"/hi","random",184,10,2,0.909090909090909,7,3,0,"(5, 8)","LR",3,1,0,0,0,2
1174921,"/hi","random",184,10,2,0.909090909090909,7,3,0,"(7, 6)","RL",1,1,0,0,0,1
1174922,"/hi","random",184,10,2,0.909090909090909,7,3,0,"(8, 10)","LR",2,0,1,1,4,1
1174923,"/hi","random",184,10,2,0.909090909090909,7,3,0,"(10, 1)","RL",9,0,1,1,3,6
1174924,"/hi","random",192,11,4,0.916666666666667,6,1,0,"(2, 3)","LR",1,1,0,0,0,1
1174925,"/hi","random",192,11,4,0.916666666666667,6,1,0,"(2, 4)","LR",2,1,0,0,0,1
1174926,"/hi","random",192,11,4,0.916666666666667,6,1,0,"(2, 5)","LR",3,1,0,0,0,1
1174927,"/hi","random",192,11,4,0.916666666666667,6,1,0,"(2, 9)","LR",7,1,0,0,0,4
1174928,"/hi","random",192,11,4,0.916666666666667,6,1,0,"(5, 11)","LR",6,0,2,2,3,5
1174929,"/hi","random",192,11,4,0.916666666666667,6,1,0,"(6, 7)","LR",1,1,0,0,0,1
1174930,"/hi","random",192,11,4,0.916666666666667,6,1,0,"(7, 8)","LR",1,1,0,0,0,1
1174931,"/hi","random",192,11,4,0.916666666666667,6,1,0,"(9, 6)","RL",3,1,0,0,0,2
1174932,"/hi","random",192,11,4,0.916666666666667,6,1,0,"(10, 1)","RL",9,1,0,0,0,6
1174933,"/hi","random",192,11,4,0.916666666666667,6,1,0,"(10, 2)","RL",8,1,0,0,0,5
1174934,"/hi","random",193,10,2,0.909090909090909,7,1,0,"(1, 2)","LR",1,1,0,0,0,1
1174935,"/hi","random",193,10,2,0.909090909090909,7,1,0,"(2, 3)","LR",1,1,0,0,0,1
1174936,"/hi","random",193,10,2,0.909090909090909,7,1,0,"(5, 1)","RL",4,1,0,0,0,2
1174937,"/hi","random",193,10,2,0.909090909090909,7,1,0,"(5, 4)","RL",1,1,0,0,0,1
1174938,"/hi","random",193,10,2,0.909090909090909,7,1,0,"(6, 7)","LR",1,1,0,0,0,1
1174939,"/hi","random",193,10,2,0.909090909090909,7,1,0,"(8, 5)","RL",3,1,0,0,0,2
1174940,"/hi","random",193,10,2,0.909090909090909,7,1,0,"(8, 6)","RL",2,1,0,0,0,1
1174941,"/hi","random",193,10,2,0.909090909090909,7,1,0,"(9, 10)","LR",1,1,0,0,0,1
1174942,"/hi","random",193,10,2,0.909090909090909,7,1,0,"(10, 8)","RL",2,0,1,1,2,2
1174943,"/hi","random",194,7,2,0.875,4,0,0,"(1, 2)","LR",1,1,0,0,0,1
1174944,"/hi","random",194,7,2,0.875,4,0,0,"(1, 6)","LR",5,1,0,0,0,3
